,year,snow,prcp_cm,max_celsius,min_celsius,lat,long,index,stn,mo,da,sndp_cm
1226,1999.0,1564502.5860000001,8708.009,31.88888888888889,-35.72222222222222,51.121416779438526,-99.88112779664613,,,,,
1227,2000.0,1732183.9880000001,81.4324,32.22222222222222,-36.27777777777778,51.121416779438526,-99.88112779664613,,,,,
1228,2001.0,1795600.422,313.1566,35.111111111111114,-38.388888888888886,51.121416779438526,-99.88112779664613,,,,,
1229,2002.0,1658454.138,805.9674,5537.722222222223,-37.388888888888886,51.121416779438526,-99.88112779664613,,,,,
1230,2003.0,1747345.2480000001,67.48780000000001,39.0,-39.0,51.121416779438526,-99.88112779664613,,,,,
1231,2004.0,1489454.9840000002,68.5546,5537.722222222223,-41.77777777777778,51.121416779438526,-99.88112779664613,,,,,
1232,2005.0,1380553.754,330.8858,5537.722222222223,-36.61111111111112,51.121416779438526,-99.88112779664613,,,,,
1233,2006.0,1805759.406,72.9742,33.77777777777778,-35.111111111111114,51.121416779438526,-99.88112779664613,,,,,
1234,2007.0,1854014.58,367.284,5537.722222222223,-37.77777777777778,51.121416779438526,-99.88112779664613,,,,,
1235,2008.0,1859094.0720000002,97.0026,32.611111111111114,-38.388888888888886,51.121416779438526,-99.88112779664613,,,,,
1236,2009.0,1848935.088,80.1624,5537.722222222223,-38.388888888888886,51.121416779438526,-99.88112779664613,,,,,
1237,2010.0,1978462.134,8232.013,32.611111111111114,-38.388888888888886,51.121416779438526,-99.88112779664613,,,,,
1238,2011.0,2378862.654,51875.1312,5537.722222222223,-37.77777777777778,51.121416779438526,-99.88112779664613,,,,,
1239,2012.0,1854981.304,32332.6506,5537.722222222223,-35.0,51.121416779438526,-99.88112779664613,,,,,
1240,2013.0,1264530.11,2375.789,33.72222222222222,-34.72222222222222,51.121416779438526,-99.88112779664613,,,,,
1241,2014.0,1438599.104,885.952,5537.722222222223,-37.5,51.121416779438526,-99.88112779664613,,,,,
1242,2015.0,1522143.006,1061.5422,33.0,-36.5,51.121416779438526,-99.88112779664613,,,,,
1243,2016.0,1466233.796,337.7692,34.77777777777778,-31.0,51.121416779438526,-99.88112779664613,,,,,
1244,2017.0,1583037.4740000002,772.3632,32.611111111111114,-35.111111111111114,51.121416779438526,-99.88112779664613,,,,,
1245,2018.0,1329637.168,295.42740000000003,5537.722222222223,-33.77777777777778,51.121416779438526,-99.88112779664613,,,,,
1246,2019.0,1395584.712,1085.3166,34.0,-38.11111111111112,51.121416779438526,-99.88112779664613,,,,,
1247,2020.0,1590286.1260000002,1351.0768,5537.722222222223,-34.27777777777778,51.121416779438526,-99.88112779664613,,,,,
1248,2021.0,1587611.506,5380.5582,36.0,-38.0,51.121416779438526,-99.88112779664613,,,,,
1249,2022.0,1452677.054,858.1898,32.72222222222222,-36.0,51.121416779438526,-99.88112779664613,,,,,
1250,2023.0,1364052.3900000001,3359.2262,34.22222222222222,-35.0,51.121416779438526,-99.88112779664613,,,,,
1251,2024.0,598187.5260000001,1297.3558,21.0,-29.0,51.121416779438526,-99.88112779664613,,,,,
1252,1987.0,456264.772,92.55760000000001,33.5,-27.0,46.22609405550247,-64.86730338745295,,,,,
1253,1988.0,577915.786,120.8786,5537.722222222223,-29.27777777777778,46.22609405550247,-64.86730338745295,,,,,
1254,1989.0,644146.794,136.57580000000002,32.22222222222222,-27.38888888888889,46.22609405550247,-64.86730338745295,,,,,
